MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	Pay	RT	Resp	ChosenSide	choice	Stay
1	1	0.6	-0	0.2	0.6	1	4	1	0	1	274	-0	687.452670186758	k	2	1	1
1	1	1	0.6	-0	0.2	1	0	0	1	1	275	0.6	505.307259038091	k	2	1	1
1	1	0.6	0.2	0.6	-0	1	0	0	0	1	276	0.2	490.206819027662	j	1	1	1
0	1	0.4	0.6	0.2	0.6	1	0	0	0	1	277	0.4	459.545824676752	j	1	0	0
1	2	0.4	0.6	0.2	0.8	0	4	1	0	1	278	0.6	558.053219690919	j	1	1	1
1	1	0.4	0.4	0.4	0.2	0	1	1	0	1	279	0.4	525.29263868928	k	2	0	1
0	1	1	0.4	0.4	0.6	1	0	0	1	1	280	1	538.00442814827	k	2	0	1
0	2	0	0.8	0.6	0.4	0	2	1	1	1	281	0.8	545.880263671279	j	1	1	1
0	2	-0	0.6	0.8	1	1	0	0	1	1	282	0.6	514.753332361579	j	1	1	1
0	1	0.2	0.6	1	0.4	0	2	1	0	1	283	0.2	461.264237761497	j	1	0	1
1	2	0.8	1	0.6	0.8	1	1	1	0	1	284	1	486.872525885701	j	1	1	1
0	2	0.8	0.4	1	0.2	1	0	0	1	1	285	0.4	503.107998520136	k	2	1	1
1	2	0.6	0.8	0.4	1	1	0	0	0	1	286	0.6	792.941384017467	k	2	0	0
1	1	0.2	0.6	0.2	0.6	0	3	1	1	1	287	0.6	769.068842753768	k	2	1	0
0	2	0.4	0	0.6	0.4	1	1	1	0	1	288	0.4	523.639740422368	k	2	0	1
0	2	0	0.6	0.4	0.6	0	0	0	1	1	289	0	378.796620294452	k	2	0	1
1	2	0	0.4	0	0.4	1	0	0	0	1	290	0	518.375232815742	j	1	0	1
0	1	0.8	0.6	0.6	0.6	1	3	1	1	1	291	0.6	654.131395742297	j	1	1	1
0	1	0.4	0.8	0.6	0	0	0	0	1	1	292	0.8	442.048661410809	j	1	1	1
1	2	0	0	0	0	0	2	1	0	1	293	0	954.999662935734	k	2	0	1
1	1	1	0.4	0.8	0.6	0	1	1	0	1	294	0.4	610.182059928775	k	2	1	1
1	2	0	0.4	0	0.8	0	1	1	1	1	295	0.4	396.950028836727	k	2	1	0
1	1	0.8	0.4	0.4	0	1	1	1	1	1	296	0.4	406.208205968142	j	1	1	1
0	2	0.6	0.2	0.4	0.4	1	1	1	1	1	297	0.2	566.277697682381	k	2	1	1
1	1	0.2	0.6	0.4	0.4	1	1	1	1	1	298	0.6	833.869952708483	k	2	1	1
0	1	0.2	0.2	0.6	0.2	1	0	0	1	1	299	0.2	507.074432447553	k	2	1	1
1	1	0.2	0	0.2	0.6	0	0	0	0	1	300	0	460.824426263571	j	1	1	1
1	2	0.2	-0	0.2	0.4	0	3	1	1	1	301	-0	604.359555989504	j	1	1	1
0	2	0.4	0.4	-0	0	0	0	0	1	1	302	0.4	542.416138574481	j	1	0	0
0	1	0.2	0	0	0.2	1	2	1	0	1	303	0.2	519.921662285924	k	2	0	0
0	2	0.2	0.4	0.4	-0	1	1	1	0	1	304	0.2	545.652916654944	j	1	0	1
1	1	0.4	0.4	0.2	0.4	0	1	1	1	1	305	0.4	441.261688247323	k	2	0	1
1	2	0.6	0	0.2	0.2	1	1	1	1	1	306	0.6	467.561716213822	j	1	0	1
1	1	0.4	0.4	0.4	0.2	1	1	1	1	1	307	0.4	387.439295649529	k	2	0	1
1	2	0.6	0.4	0.6	0.4	1	1	1	1	1	308	0.4	575.125074014068	k	2	1	0
0	2	0.6	0.4	0.4	0.4	0	0	0	1	1	309	0.6	566.877549514174	j	1	0	0
1	2	0.4	0.2	0.6	0.4	1	0	0	0	1	310	0.4	498.067105188966	j	1	0	1
0	1	0.2	0.2	0.4	0.6	1	3	1	1	1	311	0.2	523.372175171971	k	2	0	1
0	2	0.4	0.6	0.4	0.6	0	1	1	0	1	312	0.4	610.772365704179	k	2	0	1
0	1	0.2	0.4	0.2	0.4	0	1	1	1	1	313	0.2	349.49910454452	k	2	0	1
0	2	0.6	0.2	0.4	0.2	1	1	1	1	1	314	0.6	788.991006091237	k	2	0	NaN
1	2	0.8	0	0.6	0.2	1	0	0	1	1	315	NaN	NaN	NaN	NaN	NaN	0
0	2	0	0	NaN	0.6	0	0	0	0	1	316	0	400.951717048883	k	2	0	0
0	2	1	0.2	0	NaN	0	0	0	0	1	317	0.2	546.422036364675	k	2	1	0
1	1	0.2	0.6	0.2	0.4	0	4	1	1	1	318	0.6	978.845061734319	k	2	1	0
0	1	0.2	0.8	0.6	0.2	1	0	0	1	1	319	0.8	396.298978477716	k	2	1	1
0	1	0.4	0.6	0.8	0.6	0	0	0	0	1	320	0.6	591.004177927971	j	1	1	1
0	2	0.6	0.2	0.2	0	1	3	1	0	1	321	0.2	798.350820317864	k	2	1	1
1	2	0.2	0.4	0.2	0.6	0	0	0	1	1	322	0.4	535.94864718616	j	1	1	1
0	2	0	0.4	0.4	0.2	0	0	0	0	1	323	0.4	977.598655968904	j	1	1	1
0	2	0.2	0	0.4	0.4	1	0	0	0	1	324	0	658.876115456223	j	1	1	1
1	1	0.8	0	0.6	0.8	0	4	1	0	1	325	0	676.233345642686	k	2	1	1
1	1	0.6	0	0	0	1	0	0	1	1	326	0	708.961913362145	k	2	1	1
0	1	1	0.2	0	0	1	0	0	0	1	327	1	350.618934258819	j	1	0	0
0	2	-0	0.6	0	0.4	1	3	1	0	1	328	-0	386.231971904635	k	2	0	0
0	2	1	0.4	-0	1	0	0	0	1	1	329	1	483.359917998314	j	1	0	1
1	2	0.6	0	1	-0	1	0	0	0	1	330	0.6	484.691699966788	j	1	0	1
1	1	0.4	0.8	1	0	0	3	1	0	1	331	0.4	796.310385689139	k	2	0	1
1	1	0.8	-0	0.4	0.6	1	0	0	1	1	332	0.8	623.394830152392	k	2	0	1
1	2	1	0.4	0.6	1	1	2	1	0	1	333	1	790.572987869382	j	1	0	1
1	1	0.6	0	0.8	0.4	1	1	1	0	1	334	0.6	537.518700584769	j	1	0	1
0	1	0.8	0	0.6	1	1	0	0	1	1	335	0.8	459.302032366395	j	1	0	1
1	2	0.2	0.8	1	0.8	1	2	1	1	1	336	0.2	949.053443968296	j	1	0	1
1	2	0.6	1	0.2	0.8	0	0	0	1	1	337	0.6	795.558515936136	j	1	0	1
1	1	0.8	0.4	0.8	0.6	0	2	1	0	1	338	0.8	605.541300028563	k	2	0	1
1	1	1	0.2	0.8	0.6	1	0	0	1	1	339	1	486.893150955439	j	1	0	1
0	1	0.6	0.6	1	0.8	1	0	0	0	1	340	0.6	544.757489115	j	1	0	1
0	2	0.4	0.6	0.6	0.2	1	3	1	0	1	341	0.4	483.322797343135	j	1	0	1
0	1	0.6	0.2	0.6	1	0	1	1	0	1	342	0.6	571.275610476732	j	1	0	1
0	1	1	0	0.6	0.4	0	0	0	1	1	343	1	436.81008182466	k	2	0	1
1	2	0.8	0.8	0.4	0.6	1	2	1	1	1	344	0.8	445.674547925591	j	1	0	1
0	2	0.2	0.6	0.8	1	0	0	0	1	1	345	0.2	480.466736480594	k	2	0	1
1	2	0.6	0.2	0.2	0.8	0	0	0	0	1	346	0.6	776.400441303849	j	1	0	1
1	1	0.4	0	1	0.6	0	3	1	0	1	347	0.4	785.108249634504	k	2	0	1
0	1	0.2	0	0.4	0.6	1	0	0	1	1	348	0.2	548.092737793922	j	1	0	1
1	1	0.2	0	0.2	0.4	0	0	0	0	1	349	0.2	469.43349018693	j	1	0	1
0	1	0	0.4	0.2	0.2	1	0	0	0	1	350	0.4	622.984826564789	j	1	1	0
0	1	0.2	0	0.4	0.2	0	0	0	0	1	351	0	352.861994877458	j	1	1	1
1	2	0.6	1	0.6	0.2	0	5	1	0	1	352	1	608.022125437856	j	1	1	0
1	2	0.6	0.4	1	0	1	0	0	1	1	353	0.4	394.728034734726	j	1	1	1
1	2	0.8	0.4	0.4	1	0	0	0	0	1	354	0.4	658.73571112752	k	2	1	NaN
0	2	1	0.6	0.4	0.4	1	0	0	0	1	355	NaN	NaN	NaN	NaN	NaN	0
1	1	0.8	0.4	0	0.4	0	4	1	0	1	356	0.8	478.559210896492	j	1	0	0
1	2	0.8	0.6	NaN	0.4	0	1	1	0	1	357	0.6	567.638484761119	k	2	1	0
0	1	0.2	0	0.8	NaN	1	1	1	1	1	358	0	905.652228742838	j	1	1	0
1	2	0.8	0.4	0.6	0.8	0	1	1	1	1	359	0.4	472.882794216275	j	1	1	1
0	2	0.6	0.6	0.4	0	1	0	0	1	1	360	0.6	996.60143814981	k	2	1	1
1	1	0.8	0.6	NaN	NaN	NaN	NaN	NaN	NaN	2	1	0.8	827.562711958308	k	2	0	NaN
1	1	0.6	0.2	0.8	NaN	1	0	0	NaN	2	2	0.6	644.641041988507	k	2	0	1
0	1	0.6	0	0.6	0.8	1	0	0	0	2	3	0.6	742.279888014309	j	1	0	1
0	1	0.6	1	0.6	0.6	0	0	0	0	2	4	0.6	550.630304031074	j	1	0	1
1	2	0.2	0.4	NaN	NaN	NaN	4	1	NaN	2	5	NaN	NaN	NaN	NaN	NaN	NaN
0	2	1	0	NaN	0.6	1	0	0	1	2	6	1	675.180103979073	k	2	0	0
1	1	-0	0.6	0.6	0.6	0	2	1	0	2	7	-0	994.295282987878	k	2	0	NaN
1	1	0.2	0.6	-0	1	1	0	0	1	2	8	NaN	NaN	NaN	NaN	NaN	0
0	1	0.6	0.6	NaN	-0	1	0	0	0	2	9	0.6	598.54403801728	j	1	1	0
1	1	0.8	0.6	0.6	NaN	0	0	0	0	2	10	0.6	526.828388974536	j	1	1	1
1	2	0.8	-0	1	NaN	1	4	1	0	2	11	0.8	943.917625991162	j	1	0	1
1	2	0.6	0.4	0.8	0.6	0	0	0	1	2	12	0.6	466.663694998715	j	1	0	1
1	1	0	0.4	0.6	0.6	1	2	1	0	2	13	0.4	570.39964501746	j	1	1	1
0	2	0.2	0.8	0.6	0.8	0	1	1	0	2	14	0.2	500.285201997031	k	2	0	1
0	1	0	0.6	0.4	0.6	1	1	1	1	2	15	0	694.772535003722	j	1	0	0
0	1	0.4	0.2	0	0.2	0	0	0	1	2	16	0.2	856.456886976957	k	2	1	0
1	2	0	0.4	0.2	0.4	1	2	1	1	2	17	0	624.180587008595	k	2	0	1
1	1	0	0.6	0.2	0	0	1	1	0	2	18	0.6	696.951135003474	k	2	1	1
0	2	0.6	1	0	0.2	1	1	1	1	2	19	1	643.835999944713	k	2	1	0
0	1	0.4	0.4	0.6	0	1	1	1	1	2	20	0.4	820.895012991969	k	2	0	0
1	2	0.6	0.4	1	0.6	0	1	1	1	2	21	0.4	560.078453971073	k	2	1	1
0	2	0.4	0.6	0.4	0.4	1	0	0	1	2	22	0.6	534.226027957629	j	1	1	1
0	2	0.6	0.4	0.6	0.4	1	0	0	0	2	23	0.4	474.136037984863	k	2	1	1
0	2	0.8	0.2	0.4	0.6	0	0	0	0	2	24	0.2	457.941326021682	j	1	1	1
1	1	0.4	0.6	0.4	1	0	4	1	1	2	25	0.6	548.056378029287	k	2	1	0
0	2	0.8	0.8	0.2	0.4	0	1	1	0	2	26	0.8	549.298460013233	k	2	1	1
0	1	0.2	0.8	0.6	0.2	1	1	1	1	2	27	0.8	462.415130983572	k	2	1	1
0	2	0.6	0.4	0.8	0.6	1	1	1	1	2	28	0.4	808.062442985829	k	2	1	1
1	1	-0	0.6	0.8	0.8	0	1	1	1	2	29	0.6	522.219008009415	k	2	1	1
1	2	0	0.4	0.4	0.8	0	1	1	1	2	30	0.4	402.210108994041	k	2	1	1
1	2	0.2	0.6	0.4	0.6	1	0	0	1	2	31	0.2	451.01182104554	j	1	0	0
0	2	1	0.4	0.2	0.4	0	0	0	0	2	32	1	492.145535012241	j	1	0	1
0	1	0.2	1	0.6	0.4	1	3	1	1	2	33	0.2	799.622478021774	j	1	0	0
0	1	0.4	0.4	0.2	1	0	0	0	1	2	34	0.4	617.073420027737	k	2	0	1
1	1	0.2	0.8	0.4	0.2	0	0	0	0	2	35	0.2	519.992635003291	j	1	0	1
0	2	0.2	0.2	1	0.2	1	3	1	0	2	36	0.2	522.957505017985	k	2	0	1
0	1	0.6	0.6	0.2	0.4	1	1	1	0	2	37	0.6	723.88178302208	k	2	1	0
1	1	0.4	0.6	0.6	0.2	0	0	0	1	2	38	0.6	596.466115966905	j	1	1	1
1	1	0.2	0.4	0.6	0.6	1	0	0	0	2	39	0.4	519.895801960956	j	1	1	1
0	2	0.6	0.2	0.2	0.2	0	3	1	1	2	40	0.2	736.479273997247	j	1	1	0
1	2	0.6	0.8	0.2	0.4	0	0	0	1	2	41	0.6	545.846534019802	j	1	0	0
0	2	-0	0.6	0.6	0.2	1	0	0	0	2	42	-0	690.97936101025	k	2	0	1
1	2	0	0	-0	0.6	0	0	0	0	2	43	0	556.657093984541	k	2	0	1
0	2	0.4	0.4	0	-0	1	0	0	0	2	44	0.4	718.646807014011	k	2	1	0
1	1	0.6	0.6	0.4	0.6	1	5	1	0	2	45	0.6	616.070957970805	j	1	1	1
1	2	0.2	0.4	0.4	0	1	1	1	0	2	46	0.2	615.593242982868	j	1	0	0
0	2	-0	0.6	0.2	0.6	1	0	0	1	2	47	0.6	706.376023008488	k	2	1	0
0	1	0.2	-0	0.6	0.4	1	2	1	1	2	48	0.2	515.399965981487	k	2	0	0
1	2	0.8	0.6	0.6	0.2	0	1	1	0	2	49	0.8	731.04785796022	k	2	0	0
1	2	0	0.6	0.8	0.2	1	0	0	1	2	50	0	468.792858999223	k	2	0	1
0	2	0.2	0	0	0.8	0	0	0	0	2	51	0	422.709234000649	j	1	1	0
1	1	0.4	0.4	0.2	0.6	0	3	1	1	2	52	0.4	672.559508006088	k	2	0	1
0	1	0.6	0.2	0.4	0	1	0	0	1	2	53	0.2	832.579571986571	j	1	1	0
0	2	-0	0.2	0	0	1	2	1	0	2	54	-0	497.781079960987	k	2	0	NaN
1	1	0.6	0	0.2	0.4	0	1	1	0	2	55	0	595.631923002657	j	1	1	1
1	2	-0	0.4	-0	0.2	1	1	1	1	2	56	NaN	NaN	NaN	NaN	NaN	0
1	1	0.6	0	0	-0	1	1	1	1	2	57	0.6	525.0882509863	k	2	0	0
0	1	1	0.4	0.6	NaN	1	0	0	1	2	58	1	671.861534006894	j	1	0	1
1	1	0.4	0.6	1	0.6	0	0	0	0	2	59	0.4	489.338147977833	j	1	0	1
1	1	0.8	0.8	0.4	1	1	0	0	0	2	60	0.8	546.891577017959	k	2	0	1
0	1	1	0	0.8	0.4	1	0	0	0	2	61	1	611.857859999873	k	2	0	1
1	2	0.2	0.2	NaN	0	0	5	1	1	2	62	0.2	709.675039979629	k	2	1	0
0	2	0.4	-0	0.2	1	1	0	0	1	2	63	-0	679.815731011331	j	1	1	1
0	2	0.8	0.6	-0	0.2	1	0	0	0	2	64	0.8	681.191159004811	j	1	0	0
0	1	0.6	-0	1	0.8	0	3	1	0	2	65	0.6	474.747474014293	k	2	0	1
1	1	0.6	0.4	0.6	0.8	0	0	0	1	2	66	0.6	642.779030022211	j	1	0	1
0	2	0.2	-0	0.8	-0	0	2	1	0	2	67	0.2	669.083426997531	k	2	0	1
0	2	0.6	0.4	0.2	0.6	0	0	0	1	2	68	0.6	411.79944598116	j	1	0	1
0	1	0.8	0	0.6	0.6	1	2	1	0	2	69	0.8	479.276900994591	k	2	0	1
1	1	0.6	0.2	0.8	0.6	0	0	0	1	2	70	0.6	735.398361983243	j	1	0	1
0	1	0.6	1	0.6	0.8	1	0	0	0	2	71	0.6	448.776394012384	k	2	0	1
0	2	0.6	0.2	0.6	0.2	1	3	1	0	2	72	0.6	665.544447023422	k	2	0	1
0	2	0.8	0.4	0.6	0.6	0	0	0	1	2	73	0.8	483.169536979403	j	1	0	1
1	2	0.6	0.4	0.8	0.6	1	0	0	0	2	74	0.6	398.057172016706	j	1	0	1
1	1	0.8	0.8	0.6	0.6	0	3	1	0	2	75	0.8	503.655321022961	k	2	0	1
1	1	0.4	0	0.8	0.6	1	0	0	1	2	76	0.4	392.535214021336	k	2	0	1
0	2	0.6	1	0.6	0.8	0	2	1	0	2	77	0.6	427.627581986599	j	1	0	1
0	2	0.8	0	0.6	0.4	1	0	0	1	2	78	0.8	483.423054043669	k	2	0	1
0	1	0.2	0.4	0.4	0.8	1	2	1	0	2	79	0.4	525.827502016909	k	2	1	0
0	1	-0	0.2	0.4	0.8	0	0	0	1	2	80	-0	471.278193988837	j	1	0	0
1	1	0.4	0.6	-0	0.4	0	0	0	0	2	81	0.6	488.15997102065	k	2	1	0
0	2	0.4	0.4	0.8	0.6	1	3	1	0	2	82	0.4	775.306635012385	k	2	0	1
1	1	0.2	0.8	0.6	-0	1	1	1	0	2	83	0.8	474.382273037918	k	2	1	1
1	2	0.8	1	0.4	0.6	0	1	1	1	2	84	1	505.986197036691	j	1	1	0
1	1	0	0.4	0.8	0.4	1	1	1	1	2	85	0.4	484.305722988211	k	2	1	1
1	2	1	0	1	0.8	0	1	1	1	2	86	0	638.917644973844	j	1	1	1
0	1	0	0.8	0.4	1	1	1	1	1	2	87	0	416.490924020763	j	1	0	0
0	1	0.6	0.8	0	0	0	0	0	1	2	88	0.6	616.574632003903	k	2	0	1
0	2	1	0.4	0	0.4	1	2	1	1	2	89	0.4	577.249024994671	j	1	1	1
1	1	0.8	0.6	0.6	0	0	1	1	0	2	90	0.8	770.644219010137	j	1	0	1
0	2	0.2	0.4	0.4	0.6	1	1	1	1	2	91	0.2	646.146241982933	j	1	0	0
1	1	0.6	0.2	0.8	0.4	1	1	1	1	2	92	0.2	576.061440980993	j	1	1	0
1	2	0.8	0.4	0.2	0.8	1	1	1	1	2	93	0.4	616.313039965462	j	1	1	0
1	1	0.4	0.4	0.2	0.2	1	1	1	1	2	94	0.4	435.100736969616	k	2	0	0
0	1	0.2	-0	0.4	0.4	1	0	0	1	2	95	0.2	971.393199986778	j	1	0	1
1	2	0.4	0.4	0.4	0.2	0	2	1	1	2	96	0.4	997.19309899956	k	2	1	1
1	1	0.2	0.6	0.2	0.4	0	1	1	0	2	97	0.6	702.365768025629	j	1	1	0
0	2	0.4	0	0.4	0.2	0	1	1	1	2	98	0	696.997141989414	k	2	1	1
1	1	0	0.6	0.6	0.4	1	1	1	1	2	99	0.6	832.96051400248	k	2	1	1
0	2	0.6	0.8	0	0.6	1	1	1	1	2	100	0.6	450.876097020227	j	1	0	0
1	1	0.8	0	0.6	0	1	1	1	1	2	101	0	564.725712989457	j	1	1	1
0	1	0.4	0	0	0.6	1	0	0	1	2	102	0.4	575.880591000896	j	1	0	0
0	1	0.2	0.2	0.4	0	0	0	0	0	2	103	0.2	768.457681988366	j	1	0	1
0	1	1	0.2	0.2	0.4	0	0	0	0	2	104	1	353.032347979024	j	1	0	1
0	1	0.8	0.2	1	0.2	0	0	0	0	2	105	0.8	602.53745195223	k	2	0	1
1	2	0.6	0.4	0.6	0.6	1	5	1	1	2	106	0.6	362.309877004009	j	1	0	1
1	1	0.6	0.2	0.8	1	0	1	1	0	2	107	0.6	485.586208000313	j	1	0	1
0	2	0.6	1	0.6	0.8	1	1	1	1	2	108	0.6	485.322339984123	j	1	0	1
1	2	0.4	1	0.6	0.6	0	0	0	1	2	109	0.4	551.617369987071	k	2	0	1
1	2	1	1	0.4	0.6	1	0	0	0	2	110	1	511.60190498922	k	2	0	1
1	2	0.2	1	1	0.4	1	0	0	0	2	111	0.2	506.686042004731	k	2	0	1
1	1	0.4	0	0.6	0.6	1	4	1	1	2	112	0.4	786.280822008848	j	1	0	1
0	2	0.4	0.8	0.2	1	1	1	1	0	2	113	0.4	451.457507966552	k	2	0	1
1	1	0.2	0.8	0.4	0.2	1	1	1	1	2	114	0.2	383.298749977257	j	1	0	1
1	1	1	0.4	0.2	0.4	1	0	0	1	2	115	1	384.525158035103	j	1	0	1
1	1	0.4	0.2	1	0.2	1	0	0	0	2	116	0.4	520.01979801571	k	2	0	1
1	1	0.8	0	0.4	1	1	0	0	0	2	117	0.8	402.640128973871	k	2	0	1
0	2	0.6	0.8	0.4	0.4	0	4	1	1	2	118	0.6	412.984752038028	j	1	0	1
1	1	0.6	0.8	0.8	0.4	1	1	1	0	2	119	0.6	532.862976018805	j	1	0	1
0	1	0.4	0.4	0.6	0.6	1	0	0	1	2	120	0.4	437.464379996527	j	1	0	1
0	2	0	0.4	0.6	0.8	0	2	1	1	2	121	0.4	943.4224999859	j	1	1	0
0	2	0.2	1	0.4	0.4	0	0	0	1	2	122	0.2	472.186364000663	j	1	0	0
0	2	0.2	0.4	0.2	0.4	0	0	0	0	2	123	0.4	569.327089004219	j	1	1	0
0	2	0.4	0.6	0.4	0.2	1	0	0	0	2	124	0.4	601.647261995822	k	2	0	0
1	1	0.6	0.6	0.4	0.6	0	4	1	0	2	125	0.6	708.167303004302	k	2	0	1
1	2	0	0.8	0.4	0.4	1	1	1	0	2	126	0.8	750.225167023018	j	1	1	0
1	2	-0	0	0.8	0.6	1	0	0	1	2	127	0	455.749646003824	j	1	1	1
1	1	0.2	0.6	0.6	0.4	1	2	1	1	2	128	0.2	626.256323012058	k	2	0	1
0	2	0	0.4	0	0.8	1	1	1	0	2	129	0.4	640.730846964289	j	1	1	1
0	2	-0	0	0.4	0.2	1	0	0	1	2	130	-0	460.009705973789	j	1	0	0
0	1	0	0.4	0.2	0	1	2	1	1	2	131	0	714.976623014081	j	1	0	1
1	2	0.2	0.4	-0	0.4	1	1	1	0	2	132	0.4	655.839461018331	k	2	1	0
1	1	0.6	0.4	0	-0	0	1	1	1	2	133	0.4	783.346800017171	k	2	1	0
0	1	0	0.4	0.4	0.4	1	0	0	1	2	134	0.4	544.57252996508	k	2	1	1
0	2	0.2	0.6	0.4	0	1	2	1	1	2	135	0.6	736.378344998229	k	2	1	1
0	1	0.4	1	0.4	0.4	0	1	1	0	2	136	1	610.620777006261	j	1	1	1
0	2	-0	0.4	0.6	0.4	0	1	1	1	2	137	0.4	661.617219971959	j	1	1	1
0	1	0.4	0.4	1	0.6	0	1	1	1	2	138	0.4	655.357745999936	k	2	1	1
0	2	0.8	0.2	0.4	1	1	1	1	1	2	139	0.2	383.321125002112	j	1	1	1
1	2	-0	0.8	0.2	0.4	1	0	0	1	2	140	0.8	489.356215985026	k	2	1	1
1	2	0.4	0	0.8	0.2	0	0	0	0	2	141	0	841.17634803988	k	2	1	1
1	2	0.6	0.6	0	0.8	1	0	0	0	2	142	0.6	482.863260025624	j	1	1	1
1	2	0.2	0.4	0.6	0	0	0	0	0	2	143	0.4	531.461074016988	j	1	1	1
0	1	0.4	0.2	0.4	0.4	0	5	1	1	2	144	0.4	615.952659980394	j	1	0	0
1	1	1	0.4	0.4	0.4	0	0	0	1	2	145	1	726.408754999284	k	2	0	1
0	2	0.4	0	0.4	0.6	0	2	1	0	2	146	0	426.562171953265	j	1	1	1
1	2	0	0.4	0	1	0	0	0	1	2	147	0	505.918581038713	j	1	0	0
0	2	0.2	0.8	0	0	0	0	0	0	2	148	0.8	675.507962005213	k	2	1	0
0	2	0.2	1	0.8	0	1	0	0	0	2	149	1	589.126104023308	j	1	1	1
0	2	0.6	0	1	0.8	1	0	0	0	2	150	0	358.180842013098	j	1	1	1
1	1	0	0.6	1	0.4	1	5	1	0	2	151	0.6	607.921967981383	j	1	1	0
1	2	0	0.4	0	1	1	1	1	0	2	152	0.4	873.402820026968	k	2	1	1
0	2	0.4	0.2	0.4	0.6	1	0	0	1	2	153	0.2	475.339227006771	j	1	1	1
1	1	0.4	0.6	0.6	0	1	2	1	1	2	154	0.6	538.003319001291	j	1	1	1
1	1	0.4	0.6	0.6	0.2	1	0	0	1	2	155	0.6	373.101432982367	j	1	1	1
1	2	0.4	0.4	0.2	0.4	0	2	1	0	2	156	0.4	847.74793300312	j	1	1	1
0	1	-0	0.6	0.6	0.6	1	1	1	0	2	157	0.6	521.407482970972	j	1	1	1
1	2	0.4	0.6	0.4	0.6	1	1	1	1	2	158	0.6	583.863411971834	j	1	1	1
1	1	0.8	0.4	0.6	0.4	0	1	1	1	2	159	0.4	507.917317969259	j	1	1	1
0	1	0.4	0.2	0.4	0.6	1	0	0	1	2	160	0.2	509.046245948412	j	1	1	1
0	2	0	0.6	0.6	0.6	0	2	1	1	2	161	0.6	843.386463006027	k	2	1	1
1	1	0.6	0	0.2	0.4	0	1	1	0	2	162	0	541.462101973593	k	2	1	1
1	2	-0	0.4	0.6	0.2	1	1	1	1	2	163	0.4	687.286035972647	j	1	1	1
0	2	0.6	0.8	0.4	0	1	0	0	1	2	164	0.8	682.754039007705	k	2	1	1
1	1	0.4	0	0	0.6	1	2	1	1	2	165	0.4	972.206172009464	k	2	0	0
1	1	0.6	0	0.4	0.8	1	0	0	1	2	166	0.6	498.037283017766	k	2	0	1
0	1	0.4	0.6	0.6	0.4	1	0	0	0	2	167	0.4	501.89799797954	k	2	0	1
0	1	0.6	0.6	0.4	0.6	0	0	0	0	2	168	0.6	437.395192042459	j	1	0	1
1	2	0.6	0.2	0.8	0.4	1	4	1	0	2	169	0.2	928.925366955809	k	2	1	1
0	1	0.6	0.2	0.6	0.4	0	1	1	0	2	170	0.6	689.898159005679	j	1	0	1
1	1	0	0.2	0.6	0.2	0	0	0	1	2	171	0	498.846157046501	j	1	0	1
1	1	0	0.6	0	0.6	1	0	0	0	2	172	0	746.899985009804	k	2	0	1
1	1	0	0.2	0	0	1	0	0	0	2	173	0.2	342.161154025234	j	1	1	0
1	1	0.6	0.4	0.2	0	1	0	0	0	2	174	0.4	373.874042998068	j	1	1	1
1	2	0.6	0.4	0.2	0.6	0	5	1	1	2	175	0.6	854.938138974831	k	2	0	0
1	1	0.6	0.6	0.4	0.2	1	1	1	0	2	176	0.6	808.878535986878	k	2	0	0
1	2	0.4	0.2	0.6	0.4	0	1	1	1	2	177	0.4	921.466409985442	j	1	0	1
0	1	0.8	1	0.6	0.6	1	1	1	1	2	178	0.8	732.534329988994	j	1	0	1
0	2	1	0.2	0.4	0.6	0	1	1	1	2	179	1	502.538312051911	j	1	0	1
1	2	0.6	0.6	1	0.8	1	0	0	1	2	180	0.6	493.578379973769	k	2	0	1
0	1	0.4	0.4	0.8	0.4	0	2	1	1	2	181	0.4	422.210535034537	j	1	1	0
0	1	0	0.4	0.4	0.6	0	0	0	1	2	182	0.4	503.291420987807	k	2	1	1
1	1	0.6	1	0.4	0.4	0	0	0	0	2	183	1	465.747823996935	j	1	1	1
1	2	0.8	0.6	0.6	1	1	3	1	0	2	184	0.6	832.879121007863	j	1	1	0
0	2	1	0.4	0.6	1	1	0	0	1	2	185	0.4	499.268829007633	k	2	1	1
0	1	0.8	0.8	1	0.4	1	2	1	0	2	186	0.8	724.998876976315	k	2	1	1
1	1	-0	0.4	0.8	0.4	0	0	0	1	2	187	0.4	494.118597009219	j	1	1	1
0	2	1	0.6	0.4	0.6	1	2	1	0	2	188	0.6	549.992985033896	k	2	1	1
0	2	0.6	-0	0.6	0.4	1	0	0	1	2	189	-0	489.275589992758	k	2	1	1
1	1	0.6	0.8	0.4	0.8	1	2	1	0	2	190	0.8	480.511756963097	k	2	1	1
1	2	0.4	0	-0	0.6	0	1	1	0	2	191	0	419.628850999288	j	1	1	1
1	2	0.4	0	0	0.8	0	0	0	1	2	192	0.4	518.04065995384	k	2	0	0
0	1	0.6	0.4	0.8	-0	1	2	1	1	2	193	0.4	661.478776950389	j	1	1	1
1	2	1	0.4	0.4	0	0	1	1	0	2	194	1	399.25628900528	k	2	0	1
0	1	0.2	1	0.4	0.4	0	1	1	1	2	195	1	802.456100005656	k	2	1	1
0	2	1	0.4	1	0.4	1	1	1	1	2	196	1	721.606178965885	k	2	0	1
