MatOldNew	PairNum	Deck1Feedback	Deck2Feedback	Pay1Back	Pay1BackTrial	Mat1Back	DelayDecks	SwitchDecks	Switch1Back	Sub	Trial	RT	Resp	ChosenSide	choice	Stay
1	1	0.8	0.2	0.2	1	0	1	1	1	30	199	338.64196399918	k	2	1	1
1	1	1	0.8	0.2	0.8	1	0	0	1	30	200	377.373805000389	k	2	0	0
0	1	-0	0.6	1	0.2	1	0	0	0	30	201	413.109197999802	j	1	1	0
1	2	0.6	0.8	0.8	0.2	0	3	1	1	30	202	435.397209999792	k	2	1	1
1	1	1	1	0.6	1	0	1	1	0	30	203	479.375079999954	k	2	1	1
0	2	-0	-0	0.8	0.6	1	1	1	1	30	204	469.377637000434	j	1	1	1
1	2	0.8	0.8	-0	1	1	0	0	1	30	205	355.35870700005	j	1	1	1
1	1	0.8	0.2	1	0.8	1	2	1	1	30	206	463.735948998874	j	1	1	1
0	1	0.2	0.6	0.2	0.8	1	0	0	1	30	207	491.634754000188	k	2	0	0
1	1	0.2	0	0.2	0.2	0	0	0	0	30	208	441.727137000271	k	2	1	0
0	2	0.2	1	0.8	-0	0	3	1	0	30	209	470.486989999699	k	2	1	1
0	2	0.4	0.2	1	0	1	0	0	1	30	210	572.511501999543	j	1	1	1
1	2	0.8	0.6	0.2	1	1	0	0	0	30	211	375.647726999887	j	1	1	1
1	1	1	-0	0	0.2	1	3	1	0	30	212	310.391601999072	j	1	0	0
0	1	0.4	0.2	1	0.6	1	0	0	1	30	213	522.561683999811	k	2	0	1
0	2	0.4	0.4	0.6	0.2	0	2	1	0	30	214	304.787798000689	k	2	1	1
0	2	-0	-0	0.4	0.4	1	0	0	1	30	215	332.7761620003	j	1	1	1
1	1	0.4	0.8	0.4	1	0	2	1	0	30	216	457.316187999822	k	2	1	0
0	2	0.2	0.6	-0	0.4	1	1	1	0	30	217	271.460617999765	k	2	0	0
1	2	0.4	0.4	0.2	0.8	0	0	0	1	30	218	331.169995999517	k	2	1	0
1	2	0.2	0	0.4	0.2	1	0	0	0	30	219	346.65570099969	j	1	1	1
0	1	0.6	0.6	0.8	-0	1	3	1	1	30	220	477.712374999101	k	2	1	1
1	1	0.6	0.4	0.6	0	0	0	0	1	30	221	410.605113000202	k	2	1	1
0	1	0.4	0.8	0.4	0.6	1	0	0	0	30	222	312.211372000093	j	1	0	0
0	2	0.2	0.4	0	0.4	0	3	1	0	30	223	742.010377000042	j	1	0	0
0	2	0.2	0.2	0.2	0.4	1	0	0	1	30	224	611.711315999855	k	2	0	1
1	2	0	0	0.2	0.2	0	0	0	0	30	225	343.913292999787	k	2	1	0
1	1	0.6	1	0.4	0.4	0	3	1	0	30	226	701.451204000477	j	1	1	0
0	1	0.6	0.4	1	0	1	0	0	1	30	227	466.289952000807	j	1	1	1
0	1	0.4	0.6	0.4	1	0	0	0	0	30	228	807.518835999872	k	2	1	1
0	1	0.2	0.6	0.6	0.4	0	0	0	0	30	229	349.672981999902	k	2	1	1
1	1	0.4	1	0.6	0.6	0	0	0	0	30	230	385.697927000365	j	1	1	1
0	2	0	0.4	0	0.2	1	5	1	0	30	231	310.72329699964	k	2	1	1
1	2	0.2	0.6	0.4	1	0	0	0	1	30	232	332.06545900066	k	2	0	0
1	2	0	0.2	0.2	0.4	0	0	0	0	30	233	370.262440999795	k	2	0	1
1	1	0.4	0.6	1	0.6	1	3	1	0	30	234	573.604182000054	k	2	1	1
0	2	0.2	0	0	0.2	0	1	1	0	30	235	387.733969999317	k	2	0	1
0	2	0.2	-0	0.2	0.6	1	0	0	1	30	236	391.479956999319	j	1	1	0
0	1	0.4	0.4	0.6	0	1	2	1	1	30	237	501.776737999535	k	2	1	1
0	1	0.8	0.6	0.4	-0	0	0	0	1	30	238	307.551313000658	j	1	0	0
0	1	0	0.2	0.8	0.4	0	0	0	0	30	239	367.441118998613	j	1	1	0
1	1	0	0.4	0.2	0.8	0	0	0	0	30	240	436.338949000856	j	1	0	0
0	2	0.6	0.2	-0	0.2	1	4	1	0	30	241	658.441538000261	k	2	0	0
1	2	0.4	0.2	0.6	0	0	0	0	1	30	242	430.635261000134	k	2	0	1
1	1	0	0.6	0	0.2	1	2	1	0	30	243	619.22364900056	j	1	0	1
0	2	0.2	0	0.4	0.6	0	1	1	0	30	244	482.007593998787	j	1	0	1
0	2	0.6	0.4	0.2	0	0	0	0	1	30	245	518.659706000108	k	2	1	0
0	2	0.6	0.8	0.4	0.2	1	0	0	0	30	246	403.403390999301	k	2	1	1
1	2	1	0.4	0.8	0.4	1	0	0	0	30	247	480.289516999619	k	2	1	1
0	2	0.8	-0	0.4	0.8	0	0	0	0	30	248	398.360557999695	k	2	1	1
0	1	0.2	0	0	0.4	1	5	1	1	30	249	538.569983998968	k	2	1	0
0	1	0.2	0.4	0	-0	0	0	0	1	30	250	471.113565999985	j	1	0	0
0	2	1	0.4	-0	0.4	0	2	1	0	30	251	510.348124000302	k	2	0	0
0	2	0.4	0.4	1	0.2	0	0	0	1	30	252	578.051800999674	j	1	0	1
0	1	0.6	0.8	0.2	0	0	2	1	0	30	253	495.549295999808	k	2	0	1
1	1	1	0.8	0.6	0.4	0	0	0	1	30	254	541.177949000485	j	1	0	1
1	1	0.8	0.8	1	0.6	1	0	0	0	30	255	466.163066999798	j	1	0	1
0	2	0.6	0.6	0.4	1	1	3	1	0	30	256	479.545021999002	k	2	0	1
1	2	1	0.4	0.6	0.8	1	0	0	1	30	257	556.771894000121	k	2	0	1
1	1	0.2	0.6	0.8	1	1	2	1	0	30	258	434.389789001216	k	2	0	1
0	2	1	0.8	1	0.6	1	1	1	0	30	259	478.410654999607	k	2	0	1
0	1	0	0.8	0.2	1	1	1	1	1	30	260	555.297483999311	k	2	0	1
0	1	0	0.4	0	1	0	0	0	1	30	261	608.162069000173	k	2	0	1
1	2	0.8	0.8	1	0.2	0	2	1	1	30	262	460.453548001169	k	2	1	0
0	2	0.2	0.2	0.8	0	0	0	0	1	30	263	586.411042000691	k	2	1	1
1	2	0.4	0.8	0.2	0.8	1	0	0	0	30	264	504.400832000101	j	1	1	1
1	2	0.4	1	0.8	0.2	0	0	0	0	30	265	381.595741000638	k	2	0	0
1	1	0.2	0.6	0	0	0	4	1	0	30	266	401.658400000088	k	2	0	1
0	1	0	-0	0.2	0.4	1	0	0	1	30	267	311.032912999508	k	2	1	0
0	2	0.4	0	0.4	0.8	1	2	1	0	30	268	517.357312000968	j	1	0	1
0	2	-0	0.4	0.4	-0	1	0	0	1	30	269	641.045852000389	j	1	1	0
1	1	0	0.6	-0	0.2	0	2	1	0	30	270	591.965448000337	k	2	0	0
0	2	0.2	0.4	0.4	0.4	1	1	1	0	30	271	386.535166000613	k	2	1	1
1	2	0.2	0.4	0.4	0	0	0	0	1	30	272	567.684170000575	j	1	0	0
1	1	0.4	0	0	0.4	1	2	1	1	30	273	414.26270500051	j	1	1	0
1	1	0.2	-0	0	0.2	1	0	0	1	30	274	324.065687000257	k	2	1	1
0	1	0.6	0.6	-0	0	1	0	0	0	30	275	561.240508999617	j	1	1	1
1	1	0.6	0.4	0.6	-0	0	0	0	0	30	276	438.508609000564	j	1	1	1
1	2	0	0.6	0.2	0.4	1	4	1	0	30	277	515.341181000622	k	2	1	0
1	2	0	0.6	0.6	0.4	1	0	0	1	30	278	449.624360999223	k	2	0	0
1	1	0.6	-0	0.4	0.6	1	2	1	0	30	279	445.970262000628	j	1	1	1
1	1	1	0.4	-0	0	1	0	0	1	30	280	497.744115999012	j	1	0	0
0	2	0.2	0.8	0	0.6	1	2	1	0	30	281	304.080043000795	k	2	0	1
0	2	0.8	0	0.2	1	1	0	0	1	30	282	619.989054999678	j	1	0	1
1	2	0	0	0.8	0.2	1	0	0	0	30	283	369.02838900096	k	2	1	0
0	2	0.2	0.4	0	0.8	0	0	0	0	30	284	383.101964998787	k	2	0	0
0	2	-0	0.2	0.2	0	0	0	0	0	30	285	332.859297999676	k	2	0	1
1	1	0.4	0.6	1	-0	1	5	1	0	30	286	400.685836999401	k	2	0	1
1	2	0	0.2	-0	0.2	0	1	1	0	30	287	542.07408199909	k	2	1	0
1	2	0	0.4	0.2	0.4	1	0	0	1	30	288	970.79112999927	j	1	1	1
1	2	1	0.4	0.4	0.2	0	0	0	0	30	289	455.599008000718	k	2	0	0
1	1	0.2	0.4	0.4	-0	1	3	1	1	30	290	349.403519001498	j	1	1	0
0	1	0.2	0.4	0.4	1	1	0	0	1	30	291	442.676847998882	k	2	1	1
0	2	0	0.6	1	0.4	0	2	1	0	30	292	392.828288999226	k	2	0	1
0	1	1	0.8	0.4	0.4	0	1	1	0	30	293	622.05519499912	k	2	0	0
0	1	1	0.2	1	0	0	0	0	1	30	294	513.348155000131	j	1	0	1
1	1	0.6	0.8	1	1	0	0	0	0	30	295	502.952295000796	j	1	0	1
0	1	0	0.6	0.6	1	1	0	0	0	30	296	356.811019999441	j	1	1	0
0	1	0.8	0.2	0.6	0.6	0	0	0	0	30	297	385.538012000325	j	1	0	0
1	2	0.2	0.6	0	0.4	0	5	1	1	30	298	448.125119000906	k	2	1	0
0	2	0.6	0.4	0.6	0.8	1	0	0	1	30	299	572.044054000798	j	1	1	1
0	2	0.8	0.4	0.4	0.6	1	0	0	0	30	300	407.923398999628	k	2	1	1
0	1	0.4	0.6	0.8	0.6	0	3	1	0	30	301	629.507578998528	k	2	0	1
1	1	0.2	0	0.4	0.4	0	0	0	1	30	302	387.102123999284	j	1	0	1
1	1	1	0.4	0.2	0.4	1	0	0	0	30	303	360.437070999978	k	2	1	0
1	2	0.2	0.4	0.4	0.4	1	3	1	0	30	304	486.332865000804	j	1	0	0
1	1	0.8	0.4	0.4	0.2	1	1	1	0	30	305	377.618120999614	k	2	1	1
0	1	0.6	0.2	0.4	0.2	1	0	0	1	30	306	351.413627999136	j	1	0	0
1	1	0.2	0.6	0.6	0.4	0	0	0	0	30	307	469.033581000986	k	2	0	1
1	1	0.2	0.4	0.2	0.6	1	0	0	0	30	308	368.204480999339	j	1	0	1
1	1	0.2	0.2	0.2	0.2	1	0	0	0	30	309	663.035753999793	j	1	1	0
0	2	0.4	-0	0.2	0.4	0	5	1	1	30	310	811.989009998797	j	1	1	0
1	2	0.4	0.4	-0	0.2	1	0	0	1	30	311	378.204061000361	k	2	1	1
1	2	0.4	0	0.4	-0	1	0	0	0	30	312	406.026173999635	j	1	0	0
1	1	0.2	0.4	0.2	0.2	1	3	1	0	30	313	674.884854999618	k	2	0	0
0	2	0.4	0.2	0.4	0.4	1	1	1	0	30	314	488.91681799978	k	2	0	1
0	1	0.4	-0	0.2	0.4	1	1	1	1	30	315	371.748625999317	k	2	1	0
1	2	0.6	0	0.4	0.2	1	1	1	1	30	316	563.096503999986	j	1	0	1
0	2	0.6	0.2	0.6	-0	0	0	0	1	30	317	544.107674999395	j	1	0	1
1	1	0.2	0.6	-0	0.4	0	2	1	1	30	318	389.652349000244	k	2	1	1
0	1	0.2	0.4	0.6	0.6	1	0	0	1	30	319	450.575123000817	k	2	1	1
1	1	0.4	-0	0.4	0.6	0	0	0	0	30	320	536.106766998273	k	2	1	1
0	2	0.4	0.6	0.6	0.6	1	3	1	0	30	321	340.574001000277	k	2	0	1
0	2	0	0.2	0.4	-0	0	0	0	1	30	322	433.074511000086	k	2	0	1
0	1	0.8	0.4	-0	0.4	1	2	1	0	30	323	446.745205001207	k	2	1	1
0	2	0.8	0	0	0.4	1	1	1	0	30	324	451.490704001117	j	1	0	1
0	2	-0	0.2	0.8	0.4	0	0	0	1	30	325	439.834537999559	k	2	0	1
1	1	1	0.6	0.4	0	0	2	1	1	30	326	622.192208998968	k	2	1	1
1	1	0.6	0.4	0.6	-0	1	0	0	1	30	327	355.25234600027	k	2	1	1
1	2	0.4	0.8	-0	0.8	1	2	1	0	30	328	383.901469998818	j	1	1	0
1	1	0.6	0.6	0.4	0.6	1	1	1	0	30	329	355.584394999823	k	2	1	1
1	2	0.8	0	0.8	0.4	1	1	1	1	30	330	370.281217999946	k	2	1	1
0	2	0.4	0.4	0	0.6	1	0	0	1	30	331	375.893537999218	j	1	1	1
0	1	0.2	0	0.6	0.8	1	2	1	1	30	332	389.272301999881	k	2	1	1
1	2	0.8	-0	0.4	0	0	1	1	0	30	333	634.421186001418	j	1	0	0
1	1	1	-0	0	0.4	0	1	1	1	30	334	631.264150999414	j	1	1	1
1	2	0.4	0	0.8	0	1	1	1	1	30	335	715.647470000476	k	2	0	1
0	1	1	0.2	-0	0.8	1	1	1	1	30	336	402.353991999917	j	1	0	0
0	1	0.4	0.6	1	0.4	0	0	0	1	30	337	397.664754000289	k	2	0	1
0	1	1	0.4	0.4	1	0	0	0	0	30	338	427.109222999206	k	2	0	1
1	2	0.8	0	0.4	-0	0	3	1	1	30	339	736.764086999756	j	1	1	0
0	1	0.6	0.6	1	0.4	0	1	1	0	30	340	317.64426799964	j	1	1	0
0	2	1	0.2	0	1	0	1	1	1	30	341	659.364334000202	j	1	0	0
0	2	1	0.6	1	0.6	0	0	0	1	30	342	543.289526000081	k	2	0	1
0	1	0.6	0	0.6	0	0	2	1	1	30	343	548.449004001668	j	1	0	0
0	1	0.8	0	0.6	1	0	0	0	1	30	344	744.982868998704	j	1	0	1
1	2	0.2	1	1	1	0	2	1	0	30	345	399.095632001263	j	1	1	0
0	1	0.4	0.8	0.8	0.6	0	1	1	0	30	346	524.788983999315	k	2	0	1
1	1	0.4	0	0.4	1	0	0	0	1	30	347	568.769493000218	k	2	0	1
0	2	0.8	0.4	1	0.8	0	2	1	1	30	348	414.559060998727	j	1	0	0
0	2	0.4	1	0.8	0.4	0	0	0	1	30	349	524.001067000427	k	2	0	1
1	2	0.4	0.6	0.4	0.8	0	0	0	0	30	350	521.551480998824	k	2	0	1
1	2	0.6	0.6	0.4	0.4	1	0	0	0	30	351	534.847910999815	j	1	1	0
0	1	0.6	0	0.4	0.4	1	4	1	0	30	352	643.045883000013	j	1	0	1
0	1	0.6	0.4	0.6	0.6	0	0	0	1	30	353	388.337479000256	j	1	0	1
1	2	0.4	0.6	0.6	0.4	0	2	1	0	30	354	364.319103999151	j	1	1	1
1	2	0.8	0	0.6	0.6	0	0	0	1	30	355	393.670211999051	j	1	1	1
1	1	0.4	0.2	0.6	0.6	0	2	1	0	30	356	750.35624100019	k	2	0	1
0	2	0.4	0	0	0.6	1	1	1	0	30	357	363.520883998717	k	2	0	0
1	2	0.4	0.4	0.4	0.4	0	0	0	1	30	358	400.525574001222	k	2	0	1
0	1	-0	0.6	0.4	0	1	2	1	1	30	359	535.152970000127	j	1	0	1
0	1	0.2	0	-0	0.4	0	0	0	1	30	360	405.063930000324	k	2	1	0
1	1	0.8	0.6	NaN	NaN	NaN	NaN	NaN	NaN	31	1	281.318287015893	k	2	1	NaN
0	1	0.6	0.2	0.6	NaN	1	0	0	NaN	31	2	414.199296967126	j	1	1	1
1	2	0.6	0	NaN	NaN	NaN	2	1	NaN	31	3	699.268217082135	k	2	0	NaN
1	2	0.8	0.8	0.6	0.2	1	0	0	1	31	4	673.407467082143	k	2	1	0
1	2	0.4	0.6	0.8	0.6	0	0	0	0	31	5	540.923860971816	k	2	1	1
1	1	1	-0	0.2	0.6	0	3	1	0	31	6	627.763136057183	j	1	1	1
1	1	-0	0.8	-0	0.6	1	0	0	1	31	7	608.783402945846	j	1	1	1
0	1	0.2	0.6	0.8	-0	1	0	0	0	31	8	459.883500006981	j	1	1	1
0	2	0.8	0.6	0.6	0.8	1	3	1	0	31	9	442.172809038311	k	2	1	1
1	1	0.8	0.6	0.6	0.8	0	1	1	0	31	10	639.04803909827	j	1	1	1
1	1	0.8	0	0.6	0.6	1	0	0	1	31	11	660.990983014926	j	1	0	0
1	2	0.4	0.4	0.6	0.6	1	2	1	1	31	12	761.222530039959	j	1	1	1
0	1	-0	0.4	0.8	0.6	1	1	1	0	31	13	464.602469000965	k	2	0	1
1	2	0.2	1	0.4	0.8	0	1	1	1	31	14	395.920406910591	j	1	0	0
0	2	0.2	0.6	0.2	-0	1	0	0	1	31	15	313.962957006879	k	2	1	0
0	2	0.4	0.4	0.6	0.2	1	0	0	0	31	16	509.578832075931	j	1	0	0
1	2	0	0.6	0.4	0.6	0	0	0	0	31	17	490.942977019586	j	1	1	NaN
1	1	0	0.6	-0	0.4	0	4	1	1	31	18	592.564423917793	j	1	1	0
1	2	0.8	1	0.6	0.4	1	1	1	0	31	19	NaN	NaN	NaN	NaN	0
0	2	0.6	0.4	NaN	0.6	0	0	0	1	31	20	811.557400971651	j	1	1	NaN
0	1	0.4	0	0.6	0.6	1	2	1	1	31	21	839.143613004126	k	2	1	NaN
0	2	0.6	0.6	0.4	NaN	1	1	1	0	31	22	NaN	NaN	NaN	NaN	0
1	2	0.4	0.4	NaN	0	1	0	0	1	31	23	546.287465025671	j	1	0	0
0	2	0.6	-0	0.4	NaN	0	0	0	0	31	24	639.401132939383	j	1	0	1
0	2	0.4	0.8	0.6	0.4	0	0	0	0	31	25	740.926873055287	k	2	0	1
1	1	0.6	0.6	0	0.4	0	4	1	1	31	26	NaN	NaN	NaN	NaN	0
0	2	0.6	0.8	0.4	0.6	1	1	1	0	31	27	646.512532955967	j	1	0	1
1	1	0.4	0.4	NaN	0.4	1	1	1	1	31	28	635.235885973088	j	1	1	0
0	1	0.2	0.4	0.4	0.6	1	0	0	1	31	29	744.308138033375	j	1	0	0
0	1	0	0.4	0.2	0.4	0	0	0	0	31	30	461.19846496731	j	1	1	0
0	2	0.4	0.6	0.6	NaN	1	3	1	1	31	31	955.250991042703	k	2	1	0
1	1	0.6	0.6	0.4	0.2	0	1	1	0	31	32	528.534278040752	k	2	0	0
1	1	0.2	0.8	0.6	0.6	1	0	0	1	31	33	948.615430970676	j	1	0	1
0	1	0.4	0.4	0.2	0.6	1	0	0	0	31	34	633.755620103329	j	1	1	0
1	2	0.4	0.6	0.6	0.4	0	3	1	1	31	35	509.825158980675	k	2	1	1
0	2	0	0.4	0.6	0.4	0	0	0	1	31	36	556.326433084905	j	1	1	1
0	2	0.6	0.6	0.4	0.6	1	0	0	0	31	37	649.517117999494	k	2	0	0
0	1	0.2	0.8	0.4	0.2	0	3	1	0	31	38	494.475738960318	j	1	1	1
0	2	-0	0.4	0.6	0.4	1	1	1	0	31	39	658.487068023533	k	2	0	1
1	2	0.2	0.2	-0	0.8	1	0	0	1	31	40	769.185475073755	k	2	0	1
1	1	0.4	0.8	0.8	0.6	0	2	1	1	31	41	685.349436942488	j	1	1	1
0	2	0	0.6	0.2	-0	0	1	1	0	31	42	595.194882014766	j	1	0	1
1	2	-0	0	0	0.8	0	0	0	1	31	43	664.741083979607	k	2	1	0
1	1	0.4	0.4	0.8	0.2	1	2	1	1	31	44	397.90127100423	j	1	1	1
1	1	0.4	0.6	0.4	0	1	0	0	1	31	45	506.849730038084	k	2	0	0
0	1	0.4	0.2	0.4	0.4	1	0	0	0	31	46	647.919371025637	k	2	1	0
1	2	0	0.4	0	0	0	3	1	0	31	47	787.380121066235	j	1	1	1
0	2	0	0.2	0.4	0.2	0	0	0	1	31	48	402.030987082981	k	2	1	1
0	1	1	0.4	0.2	0.4	0	2	1	0	31	49	535.036604036577	j	1	0	0
0	1	0.2	0.2	1	0.2	0	0	0	1	31	50	564.662888995372	j	1	0	1
0	2	0.2	0	0.2	0.4	0	2	1	0	31	51	864.324870985001	k	2	0	0
1	2	0.2	0.6	0.2	0.2	1	0	0	1	31	52	692.510557011701	j	1	0	1
0	1	0.4	0.4	0.2	1	0	2	1	0	31	53	683.65968298167	k	2	0	1
0	1	0.2	0	0.4	0.2	0	0	0	1	31	54	824.736594920978	j	1	0	1
1	1	0.6	0	0.2	0.4	0	0	0	0	31	55	581.697450019419	k	2	1	0
0	1	0.4	0.4	0	0.2	1	0	0	0	31	56	689.853816991672	j	1	1	1
1	2	0.4	-0	0.2	0.2	0	4	1	0	31	57	503.65310406778	j	1	1	0
0	1	1	0.4	0.4	0	0	1	1	0	31	58	563.151253969409	j	1	0	0
0	2	0.2	0.6	-0	0.4	0	1	1	1	31	59	498.714550049044	k	2	1	1
0	2	0.6	0.6	0.6	1	1	0	0	1	31	60	798.70663699694	j	1	0	0
0	2	1	-0	0.6	0.6	0	0	0	0	31	61	739.277266897261	k	2	0	1
1	1	0.2	0.2	1	-0	0	3	1	1	31	62	649.178232997656	j	1	0	1
0	2	0.4	0	1	0.6	1	1	1	0	31	63	718.363748979755	k	2	0	1
0	1	0.8	0.8	0.2	1	1	1	1	1	31	64	308.086500968784	j	1	0	1
1	1	0.6	0	0.8	0.4	0	0	0	1	31	65	367.400499992073	j	1	0	1
1	1	0.8	0.4	0.6	0.8	1	0	0	0	31	66	596.369804930873	j	1	0	1
1	1	0.6	-0	0.8	0.6	1	0	0	0	31	67	578.570186975412	k	2	0	NaN
0	2	0.6	0.4	0.4	0.2	1	4	1	1	31	68	823.849176988006	j	1	1	0
0	2	0.8	0.4	0.4	0.6	1	0	0	1	31	69	613.923585042357	j	1	1	1
0	1	0.6	0	0.6	0.8	1	2	1	0	31	70	NaN	NaN	NaN	NaN	0
1	1	0.6	0.8	NaN	0.4	0	0	0	1	31	71	504.300247994252	j	1	0	0
0	2	0.4	0.2	0.4	0.4	0	2	1	0	31	72	797.26851999294	k	2	1	1
0	2	0.8	0.2	0.2	0.6	1	0	0	1	31	73	400.998109951615	j	1	0	0
1	2	0.6	0.2	0.8	0.2	1	0	0	0	31	74	478.79257495515	j	1	0	1
1	1	0.8	0.8	0.6	NaN	1	3	1	0	31	75	459.956370992586	j	1	0	1
0	1	0.4	-0	0.8	0.6	1	0	0	1	31	76	368.770658969879	k	2	0	1
0	2	0.4	1	0.6	0.8	0	2	1	0	31	77	813.818469992839	k	2	0	1
0	1	0.8	0.2	0.4	0.8	0	1	1	0	31	78	434.92980801966	k	2	0	1
1	1	0.2	0.4	0.8	0.4	0	0	0	1	31	79	807.052082964219	k	2	0	1
1	1	-0	0.2	0.2	0.8	1	0	0	0	31	80	716.92738798447	k	2	0	1
1	2	0.6	0.4	0.4	0.4	0	3	1	1	31	81	891.301868949085	j	1	0	NaN
0	2	0.6	0.2	0.6	-0	1	0	0	1	31	82	NaN	NaN	NaN	NaN	0
1	1	0.2	0.8	-0	0.2	1	2	1	0	31	83	444.282470038161	k	2	1	0
0	2	0.8	0.8	NaN	0.6	1	1	1	0	31	84	626.532893045805	j	1	0	0
1	2	0.2	0	0.8	0.8	1	0	0	1	31	85	551.092398003675	j	1	0	1
1	2	0.8	0.4	0.2	0.8	0	0	0	0	31	86	427.156975958496	j	1	0	1
0	1	-0	0.8	0.8	NaN	1	3	1	1	31	87	354.897968936712	k	2	1	1
0	2	1	0.8	0.8	0.2	0	1	1	0	31	88	525.393749005161	k	2	0	1
0	2	1	0.4	1	0.8	0	0	0	1	31	89	435.476787970401	k	2	0	1
0	1	0.8	0.6	0.8	0.8	0	2	1	1	31	90	360.813858918846	k	2	1	1
0	1	0	0.6	0.6	1	0	0	0	1	31	91	397.476862999611	j	1	1	1
1	2	1	0	1	1	1	2	1	0	31	92	289.383260998875	j	1	1	0
0	2	0.8	0.4	0	0.6	1	0	0	1	31	93	726.827237987891	k	2	1	1
1	1	0.4	0.4	0.6	0.6	0	2	1	0	31	94	548.370728967711	k	2	1	1
1	2	0.6	0	0.4	0	0	1	1	0	31	95	440.638063941151	j	1	0	0
1	1	0.2	0.8	0.4	0.4	1	1	1	1	31	96	319.712854921818	j	1	1	1
1	2	0.4	1	0.6	0.4	1	1	1	1	31	97	267.971618915908	k	2	0	NaN
1	2	0.2	0.2	0.4	0.8	1	0	0	1	31	98	NaN	NaN	NaN	NaN	0
0	1	-0	1	0.8	0.6	1	2	1	1	31	99	396.626458968967	j	1	1	1
1	2	0.4	0.8	NaN	0.4	0	1	1	0	31	100	379.46168705821	j	1	1	0
0	2	0.6	0.2	0.8	1	0	0	0	1	31	101	367.978506023064	j	1	1	1
1	1	0	0.4	1	NaN	0	2	1	1	31	102	516.942122019827	k	2	1	1
1	1	-0	0.6	0.4	0.2	1	0	0	1	31	103	541.837363038212	k	2	0	0
0	1	0.8	0.2	-0	0.4	1	0	0	0	31	104	552.676773979329	j	1	1	0
0	2	0.6	0.6	0.2	0.8	0	3	1	0	31	105	485.307593015023	j	1	0	0
0	1	0.4	0	0.2	-0	0	1	1	0	31	106	449.036128935404	j	1	0	0
1	2	0.4	0.6	0.6	0.2	1	1	1	1	31	107	414.970189915039	k	2	0	1
1	2	0.4	1	0.4	0.4	0	0	0	1	31	108	411.663125036284	k	2	1	0
0	1	0.4	0.6	0.4	0.6	0	2	1	1	31	109	289.678281056695	k	2	1	0
1	1	1	0.4	0.6	1	0	0	0	1	31	110	430.245526949875	k	2	1	1
0	1	0.4	0.6	0.4	0.6	1	0	0	0	31	111	346.938156988472	j	1	1	1
0	1	0.6	-0	0.6	0.4	0	0	0	0	31	112	280.606035026722	k	2	0	0
1	2	0.6	0.8	1	0.4	0	4	1	0	31	113	357.661438989453	j	1	1	1
1	2	0.2	1	0.8	0.6	0	0	0	1	31	114	578.164648031816	j	1	1	1
0	1	1	0.2	0.6	0.6	0	2	1	0	31	115	575.56028093677	j	1	1	0
1	1	0.4	0	0.2	1	0	0	0	1	31	116	421.071439981461	j	1	1	1
0	1	0.6	0	0	0.2	1	0	0	0	31	117	554.415020043962	j	1	1	1
1	1	0.6	0.6	0	0	0	0	0	0	31	118	430.594585952349	k	2	0	0
1	2	0.2	1	1	0.8	1	4	1	0	31	119	339.502269984223	j	1	1	1
0	1	0.4	0.4	0.6	0	1	1	1	0	31	120	841.368852066807	j	1	0	1
1	2	0	0.2	1	0.6	0	1	1	1	31	121	469.950877944939	j	1	0	0
0	1	0.2	0.6	0.4	1	0	1	1	1	31	122	435.932621941902	j	1	1	0
1	1	0.4	-0	0.6	0	0	0	0	1	31	123	648.494682041928	k	2	0	0
1	1	1	0.2	0.4	0.6	1	0	0	0	31	124	748.962864978239	k	2	0	1
0	2	0	0.6	0	0.4	1	3	1	1	31	125	331.52057393454	j	1	1	0
0	2	0.2	0.6	0.6	1	0	0	0	1	31	126	535.959418048151	k	2	0	0
1	2	0.2	0	0.2	0.6	0	0	0	0	31	127	588.790533947758	j	1	0	1
1	2	-0	0.6	0.2	0.2	1	0	0	0	31	128	545.3394720098	k	2	1	0
0	2	0	0.4	0.6	0.2	1	0	0	0	31	129	775.04280989524	k	2	0	0
1	1	0.2	0.2	1	0.4	1	5	1	0	31	130	724.196395021863	k	2	0	1
1	1	0.2	0.4	0.2	0	1	0	0	1	31	131	808.91335895285	j	1	0	1
1	1	0.6	0.6	0.2	0.2	1	0	0	0	31	132	574.486545054242	j	1	0	1
0	1	0.8	0.4	0.6	0.2	1	0	0	0	31	133	587.281135027297	k	2	0	1
1	2	0	0.4	0	0.6	1	4	1	0	31	134	823.829807923175	k	2	1	0
1	2	0.2	0.4	0.4	0.8	1	0	0	1	31	135	861.899808980525	k	2	1	1
0	1	0.4	1	0.8	0.6	0	2	1	0	31	136	564.038590993732	j	1	0	1
0	1	0	0.6	0.4	0.4	0	0	0	1	31	137	657.140786061063	k	2	0	1
0	1	0.4	0.4	0	0.4	0	0	0	0	31	138	740.403217962012	j	1	0	1
1	2	1	0.2	0.4	0.4	1	3	1	0	31	139	811.726220068522	j	1	1	1
1	2	0	0.8	0.2	0.4	0	0	0	1	31	140	655.555507983081	k	2	0	0
1	1	0.6	0.4	0.4	0	0	2	1	0	31	141	644.418688025326	k	2	1	0
0	1	0.8	0.8	0.4	0	1	0	0	1	31	142	530.987655045465	k	2	1	1
0	1	0.2	0.6	0.8	0.4	0	0	0	0	31	143	487.465084996074	k	2	1	1
1	1	0.4	0.4	0.6	0.8	0	0	0	0	31	144	468.162606004626	k	2	1	1
